"","ID_VIV","ID_HOG","UPM","VIV_SEL","HOGAR","RESUL_H","N_INF","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","TOT_PER","FAC_HOG","FAC_HOG_AM","DOMINIO","EST_DIS","UPM_DIS"
"69722","2503946.17","2503946.17.01","2503946","17","01","B","02","01","25","SINALOA","009","ESCUINAPA","03","000254",NA,"C","0556","10947"
"69723","2503946.18","2503946.18.01","2503946","18","01","A","01","01","25","SINALOA","009","ESCUINAPA","02","000254",NA,"C","0556","10947"
"69724","2503946.19","2503946.19.01","2503946","19","01","A","02","02","25","SINALOA","009","ESCUINAPA","03","000254",NA,"C","0556","10947"
"69725","2503946.20","2503946.20.01","2503946","20","01","A","01","03","25","SINALOA","009","ESCUINAPA","03","000254",NA,"C","0556","10947"
"69726","2503954.01","2503954.01.01","2503954","01","01","A","02","03","25","SINALOA","009","ESCUINAPA","06","000280",NA,"C","0555","10941"
"69727","2503954.02","2503954.02.01","2503954","02","01","B","02","02","25","SINALOA","009","ESCUINAPA","04","000280",NA,"C","0555","10941"
"69728","2503954.03","2503954.03.01","2503954","03","01","B","02","01","25","SINALOA","009","ESCUINAPA","02","000280",NA,"C","0555","10941"
"69729","2503954.04","2503954.04.01","2503954","04","01","B","02","02","25","SINALOA","009","ESCUINAPA","03","000280",NA,"C","0555","10941"
"69730","2503954.05","2503954.05.01","2503954","05","01","B","01","01","25","SINALOA","009","ESCUINAPA","03","000280",NA,"C","0555","10941"
"69731","2503954.06","2503954.06.01","2503954","06","01","B","02","02","25","SINALOA","009","ESCUINAPA","03","000280",NA,"C","0555","10941"
"69732","2503954.07","2503954.07.01","2503954","07","01","B","03","04","25","SINALOA","009","ESCUINAPA","06","000280",NA,"C","0555","10941"
"69733","2503954.08","2503954.08.01","2503954","08","01","B","02","03","25","SINALOA","009","ESCUINAPA","05","000280",NA,"C","0555","10941"
"69734","2503954.09","2503954.09.01","2503954","09","01","B","01","02","25","SINALOA","009","ESCUINAPA","04","000280",NA,"C","0555","10941"
"69735","2503954.10","2503954.10.01","2503954","10","01","B","01","01","25","SINALOA","009","ESCUINAPA","01","000280",NA,"C","0555","10941"
"69736","2503954.11","2503954.11.01","2503954","11","01","B","01","01","25","SINALOA","009","ESCUINAPA","02","000280",NA,"C","0555","10941"
"69737","2503954.12","2503954.12.01","2503954","12","01","B","02","01","25","SINALOA","009","ESCUINAPA","03","000280",NA,"C","0555","10941"
"69738","2503954.13","2503954.13.01","2503954","13","01","B","01","02","25","SINALOA","009","ESCUINAPA","03","000280",NA,"C","0555","10941"
"69739","2503954.14","2503954.14.01","2503954","14","01","B","02","01","25","SINALOA","009","ESCUINAPA","03","000280",NA,"C","0555","10941"
"69740","2503954.15","2503954.15.01","2503954","15","01","B","01","01","25","SINALOA","009","ESCUINAPA","01","000280",NA,"C","0555","10941"
"69741","2503954.16","2503954.16.01","2503954","16","01","B","02","01","25","SINALOA","009","ESCUINAPA","02","000280",NA,"C","0555","10941"
"69742","2503954.17","2503954.17.01","2503954","17","01","B","01","01","25","SINALOA","009","ESCUINAPA","05","000280",NA,"C","0555","10941"
"69743","2503954.18","2503954.18.01","2503954","18","01","A","01","02","25","SINALOA","009","ESCUINAPA","05","000280",NA,"C","0555","10941"
"69744","2503954.19","2503954.19.01","2503954","19","01","B","01","02","25","SINALOA","009","ESCUINAPA","04","000280",NA,"C","0555","10941"
"69745","2503954.20","2503954.20.01","2503954","20","01","A","01","02","25","SINALOA","009","ESCUINAPA","03","000280",NA,"C","0555","10941"
"69746","2504010.01","2504010.01.01","2504010","01","01","B","01","01","25","SINALOA","009","ESCUINAPA","05","000168",NA,"C","0554","10936"
"69747","2504010.02","2504010.02.01","2504010","02","01","B","01","01","25","SINALOA","009","ESCUINAPA","03","000168",NA,"C","0554","10936"
"69748","2504010.03","2504010.03.01","2504010","03","01","A","01","01","25","SINALOA","009","ESCUINAPA","05","000168",NA,"C","0554","10936"
"69749","2504010.04","2504010.04.01","2504010","04","01","B","02","01","25","SINALOA","009","ESCUINAPA","05","000168",NA,"C","0554","10936"
"69750","2504010.05","2504010.05.01","2504010","05","01","B","01","01","25","SINALOA","009","ESCUINAPA","04","000168",NA,"C","0554","10936"
"69751","2504010.06","2504010.06.01","2504010","06","01","B","02","01","25","SINALOA","009","ESCUINAPA","02","000168",NA,"C","0554","10936"
"69752","2504010.07","2504010.07.01","2504010","07","01","B","01","01","25","SINALOA","009","ESCUINAPA","01","000168",NA,"C","0554","10936"
"69753","2504010.09","2504010.09.01","2504010","09","01","B","02","01","25","SINALOA","009","ESCUINAPA","07","000168",NA,"C","0554","10936"
"69754","2504010.10","2504010.10.01","2504010","10","01","B","01","02","25","SINALOA","009","ESCUINAPA","04","000168",NA,"C","0554","10936"
"69755","2504010.11","2504010.11.01","2504010","11","01","B","01","01","25","SINALOA","009","ESCUINAPA","03","000168",NA,"C","0554","10936"
"69756","2504010.12","2504010.12.01","2504010","12","01","B","02","02","25","SINALOA","009","ESCUINAPA","03","000168",NA,"C","0554","10936"
"69757","2504010.13","2504010.13.01","2504010","13","01","B","03","03","25","SINALOA","009","ESCUINAPA","03","000168",NA,"C","0554","10936"
"69758","2504010.14","2504010.14.01","2504010","14","01","B","02","04","25","SINALOA","009","ESCUINAPA","07","000168",NA,"C","0554","10936"
"69759","2504010.15","2504010.15.01","2504010","15","01","B","02","04","25","SINALOA","009","ESCUINAPA","07","000168",NA,"C","0554","10936"
"69760","2504010.16","2504010.16.01","2504010","16","01","A","01","01","25","SINALOA","009","ESCUINAPA","03","000168",NA,"C","0554","10936"
"69761","2504010.17","2504010.17.01","2504010","17","01","B","01","01","25","SINALOA","009","ESCUINAPA","03","000168",NA,"C","0554","10936"
"69762","2504010.18","2504010.18.01","2504010","18","01","B","01","01","25","SINALOA","009","ESCUINAPA","04","000168",NA,"C","0554","10936"
"69763","2504010.19","2504010.19.01","2504010","19","01","B","01","02","25","SINALOA","009","ESCUINAPA","04","000168",NA,"C","0554","10936"
"69764","2504010.20","2504010.20.01","2504010","20","01","B","01","02","25","SINALOA","009","ESCUINAPA","02","000168",NA,"C","0554","10936"
"69765","2504203.01","2504203.01.01","2504203","01","01","B","03","02","25","SINALOA","010","EL FUERTE","05","000228",NA,"C","0561","10969"
"69766","2504203.02","2504203.02.01","2504203","02","01","B","02","03","25","SINALOA","010","EL FUERTE","03","000228",NA,"C","0561","10969"
"69767","2504203.03","2504203.03.01","2504203","03","01","B","01","05","25","SINALOA","010","EL FUERTE","10","000228",NA,"C","0561","10969"
"69768","2504203.04","2504203.04.01","2504203","04","01","A","01","01","25","SINALOA","010","EL FUERTE","03","000228",NA,"C","0561","10969"
"69769","2504203.05","2504203.05.01","2504203","05","01","B","01","02","25","SINALOA","010","EL FUERTE","05","000228",NA,"C","0561","10969"
"69770","2504203.06","2504203.06.01","2504203","06","01","B","01","01","25","SINALOA","010","EL FUERTE","03","000228",NA,"C","0561","10969"
"69771","2504203.07","2504203.07.01","2504203","07","01","B","03","04","25","SINALOA","010","EL FUERTE","05","000228",NA,"C","0561","10969"
"69772","2504203.08","2504203.08.01","2504203","08","01","B","01","02","25","SINALOA","010","EL FUERTE","02","000228",NA,"C","0561","10969"
"69773","2504203.09","2504203.09.01","2504203","09","01","A","02","05","25","SINALOA","010","EL FUERTE","07","000228",NA,"C","0561","10969"
"69774","2504203.10","2504203.10.01","2504203","10","01","A","01","01","25","SINALOA","010","EL FUERTE","01","000228",NA,"C","0561","10969"
"69775","2504203.11","2504203.11.01","2504203","11","01","A","01","01","25","SINALOA","010","EL FUERTE","06","000228",NA,"C","0561","10969"
"69776","2504203.12","2504203.12.01","2504203","12","01","B","02","01","25","SINALOA","010","EL FUERTE","07","000228",NA,"C","0561","10969"
"69777","2504203.13","2504203.13.01","2504203","13","01","A","02","03","25","SINALOA","010","EL FUERTE","03","000228",NA,"C","0561","10969"
"69778","2504203.14","2504203.14.01","2504203","14","01","B","02","01","25","SINALOA","010","EL FUERTE","04","000228",NA,"C","0561","10969"
"69779","2504203.15","2504203.15.01","2504203","15","01","B","02","02","25","SINALOA","010","EL FUERTE","06","000228",NA,"C","0561","10969"
"69780","2504203.16","2504203.16.01","2504203","16","01","B","02","02","25","SINALOA","010","EL FUERTE","04","000228",NA,"C","0561","10969"
"69781","2504203.17","2504203.17.01","2504203","17","01","B","01","01","25","SINALOA","010","EL FUERTE","01","000228",NA,"C","0561","10969"
"69782","2504203.18","2504203.18.01","2504203","18","01","B","01","01","25","SINALOA","010","EL FUERTE","01","000228",NA,"C","0561","10969"
"69783","2504203.19","2504203.19.01","2504203","19","01","A","02","01","25","SINALOA","010","EL FUERTE","03","000228",NA,"C","0561","10969"
"69784","2504203.20","2504203.20.01","2504203","20","01","B","01","01","25","SINALOA","010","EL FUERTE","07","000228",NA,"C","0561","10969"
"69785","2504518.01","2504518.01.01","2504518","01","01","B","02","02","25","SINALOA","011","GUASAVE","02","000260",NA,"C","0553","10932"
"69786","2504518.03","2504518.03.01","2504518","03","01","B","01","01","25","SINALOA","011","GUASAVE","03","000260",NA,"C","0553","10932"
"69787","2504518.04","2504518.04.01","2504518","04","01","A","01","01","25","SINALOA","011","GUASAVE","02","000260",NA,"C","0553","10932"
"69788","2504518.05","2504518.05.01","2504518","05","01","A","01","01","25","SINALOA","011","GUASAVE","02","000260",NA,"C","0553","10932"
"69789","2504518.06","2504518.06.01","2504518","06","01","A","02","03","25","SINALOA","011","GUASAVE","04","000260",NA,"C","0553","10932"
"69790","2504518.07","2504518.07.01","2504518","07","01","B","01","02","25","SINALOA","011","GUASAVE","03","000260",NA,"C","0553","10932"
"69791","2504518.08","2504518.08.01","2504518","08","01","B","01","03","25","SINALOA","011","GUASAVE","03","000260",NA,"C","0553","10932"
"69792","2504518.09","2504518.09.01","2504518","09","01","B","01","02","25","SINALOA","011","GUASAVE","04","000260",NA,"C","0553","10932"
"69793","2504518.11","2504518.11.01","2504518","11","01","B","02","02","25","SINALOA","011","GUASAVE","05","000260",NA,"C","0553","10932"
"69794","2504518.12","2504518.12.01","2504518","12","01","B","01","04","25","SINALOA","011","GUASAVE","04","000260",NA,"C","0553","10932"
"69795","2504518.13","2504518.13.01","2504518","13","01","B","02","01","25","SINALOA","011","GUASAVE","02","000260",NA,"C","0553","10932"
"69796","2504518.14","2504518.14.01","2504518","14","01","B","02","01","25","SINALOA","011","GUASAVE","02","000260",NA,"C","0553","10932"
"69797","2504518.15","2504518.15.01","2504518","15","01","B","01","02","25","SINALOA","011","GUASAVE","04","000260",NA,"C","0553","10932"
"69798","2504518.16","2504518.16.01","2504518","16","01","B","01","01","25","SINALOA","011","GUASAVE","02","000260",NA,"C","0553","10932"
"69799","2504518.18","2504518.18.01","2504518","18","01","A","02","02","25","SINALOA","011","GUASAVE","05","000260",NA,"C","0553","10932"
"69800","2504518.19","2504518.19.01","2504518","19","01","B","01","01","25","SINALOA","011","GUASAVE","01","000260",NA,"C","0553","10932"
"69801","2504518.20","2504518.20.01","2504518","20","01","B","01","02","25","SINALOA","011","GUASAVE","02","000260",NA,"C","0553","10932"
"69802","2504536.02","2504536.02.01","2504536","02","01","B","01","01","25","SINALOA","011","GUASAVE","02","000253",NA,"C","0553","10933"
"69803","2504536.03","2504536.03.01","2504536","03","01","B","01","03","25","SINALOA","011","GUASAVE","03","000253",NA,"C","0553","10933"
"69804","2504536.04","2504536.04.01","2504536","04","01","B","02","03","25","SINALOA","011","GUASAVE","04","000253",NA,"C","0553","10933"
"69805","2504536.05","2504536.05.01","2504536","05","01","B","03","01","25","SINALOA","011","GUASAVE","07","000253",NA,"C","0553","10933"
"69806","2504536.06","2504536.06.01","2504536","06","01","B","01","01","25","SINALOA","011","GUASAVE","01","000253",NA,"C","0553","10933"
"69807","2504536.07","2504536.07.01","2504536","07","01","B","02","01","25","SINALOA","011","GUASAVE","03","000253",NA,"C","0553","10933"
"69808","2504536.08","2504536.08.01","2504536","08","01","A","01","02","25","SINALOA","011","GUASAVE","03","000253",NA,"C","0553","10933"
"69809","2504536.09","2504536.09.01","2504536","09","01","B","02","02","25","SINALOA","011","GUASAVE","02","000253",NA,"C","0553","10933"
"69810","2504536.10","2504536.10.01","2504536","10","01","B","02","02","25","SINALOA","011","GUASAVE","02","000253",NA,"C","0553","10933"
"69811","2504536.11","2504536.11.01","2504536","11","01","B","02","01","25","SINALOA","011","GUASAVE","02","000253",NA,"C","0553","10933"
"69812","2504536.12","2504536.12.01","2504536","12","01","B","01","01","25","SINALOA","011","GUASAVE","01","000253",NA,"C","0553","10933"
"69813","2504536.13","2504536.13.01","2504536","13","01","A","02","01","25","SINALOA","011","GUASAVE","02","000253",NA,"C","0553","10933"
"69814","2504536.14","2504536.14.01","2504536","14","01","B","01","01","25","SINALOA","011","GUASAVE","03","000253",NA,"C","0553","10933"
"69815","2504536.15","2504536.15.01","2504536","15","01","A","01","01","25","SINALOA","011","GUASAVE","02","000253",NA,"C","0553","10933"
"69816","2504536.16","2504536.16.01","2504536","16","01","B","02","01","25","SINALOA","011","GUASAVE","04","000253",NA,"C","0553","10933"
"69817","2504536.17","2504536.17.01","2504536","17","01","A","01","02","25","SINALOA","011","GUASAVE","04","000253",NA,"C","0553","10933"
"69818","2504536.18","2504536.18.01","2504536","18","01","B","03","01","25","SINALOA","011","GUASAVE","03","000253",NA,"C","0553","10933"
"69819","2504536.19","2504536.19.01","2504536","19","01","B","02","02","25","SINALOA","011","GUASAVE","06","000253",NA,"C","0553","10933"
"69820","2504536.20","2504536.20.01","2504536","20","01","B","01","02","25","SINALOA","011","GUASAVE","03","000253",NA,"C","0553","10933"
"69821","2504536.20","2504536.20.02","2504536","20","02","B","02","02","25","SINALOA","011","GUASAVE","04","000253",NA,"C","0553","10933"
"69822","2504558.01","2504558.01.01","2504558","01","01","B","04","03","25","SINALOA","011","GUASAVE","04","000280",NA,"C","0553","10929"
"69823","2504558.02","2504558.02.01","2504558","02","01","B","01","01","25","SINALOA","011","GUASAVE","02","000280",NA,"C","0553","10929"
"69824","2504558.03","2504558.03.01","2504558","03","01","B","01","02","25","SINALOA","011","GUASAVE","05","000280",NA,"C","0553","10929"
"69825","2504558.04","2504558.04.01","2504558","04","01","B","01","03","25","SINALOA","011","GUASAVE","05","000280",NA,"C","0553","10929"
"69826","2504558.05","2504558.05.01","2504558","05","01","B","03","02","25","SINALOA","011","GUASAVE","03","000280",NA,"C","0553","10929"
"69827","2504558.06","2504558.06.01","2504558","06","01","B","01","05","25","SINALOA","011","GUASAVE","06","000280",NA,"C","0553","10929"
"69828","2504558.07","2504558.07.01","2504558","07","01","B","02","02","25","SINALOA","011","GUASAVE","04","000280",NA,"C","0553","10929"
"69829","2504558.08","2504558.08.01","2504558","08","01","B","01","02","25","SINALOA","011","GUASAVE","03","000280",NA,"C","0553","10929"
"69830","2504558.09","2504558.09.01","2504558","09","01","B","02","02","25","SINALOA","011","GUASAVE","06","000280",NA,"C","0553","10929"
"69831","2504558.10","2504558.10.01","2504558","10","01","B","02","02","25","SINALOA","011","GUASAVE","02","000280",NA,"C","0553","10929"
"69832","2504558.11","2504558.11.01","2504558","11","01","B","02","02","25","SINALOA","011","GUASAVE","03","000280",NA,"C","0553","10929"
"69833","2504558.12","2504558.12.01","2504558","12","01","B","03","02","25","SINALOA","011","GUASAVE","07","000280",NA,"C","0553","10929"
"69834","2504558.13","2504558.13.01","2504558","13","01","B","01","01","25","SINALOA","011","GUASAVE","04","000280",NA,"C","0553","10929"
"69835","2504558.14","2504558.14.01","2504558","14","01","B","02","01","25","SINALOA","011","GUASAVE","04","000280",NA,"C","0553","10929"
"69836","2504558.15","2504558.15.01","2504558","15","01","B","01","01","25","SINALOA","011","GUASAVE","02","000280",NA,"C","0553","10929"
"69837","2504558.16","2504558.16.01","2504558","16","01","A","01","01","25","SINALOA","011","GUASAVE","01","000280",NA,"C","0553","10929"
"69838","2504558.17","2504558.17.01","2504558","17","01","A","02","03","25","SINALOA","011","GUASAVE","04","000280",NA,"C","0553","10929"
"69839","2504558.18","2504558.18.01","2504558","18","01","B","01","02","25","SINALOA","011","GUASAVE","02","000280",NA,"C","0553","10929"
"69840","2504558.20","2504558.20.01","2504558","20","01","B","02","02","25","SINALOA","011","GUASAVE","05","000280",NA,"C","0553","10929"
"69841","2504636.01","2504636.01.01","2504636","01","01","B","02","01","25","SINALOA","011","GUASAVE","03","000286",NA,"C","0556","10943"
"69842","2504636.02","2504636.02.01","2504636","02","01","B","01","02","25","SINALOA","011","GUASAVE","04","000286",NA,"C","0556","10943"
"69843","2504636.04","2504636.04.01","2504636","04","01","B","03","01","25","SINALOA","011","GUASAVE","03","000286",NA,"C","0556","10943"
"69844","2504636.05","2504636.05.01","2504636","05","01","B","02","02","25","SINALOA","011","GUASAVE","02","000286",NA,"C","0556","10943"
"69845","2504636.06","2504636.06.01","2504636","06","01","B","01","01","25","SINALOA","011","GUASAVE","05","000286",NA,"C","0556","10943"
"69846","2504636.07","2504636.07.01","2504636","07","01","A","01","01","25","SINALOA","011","GUASAVE","03","000286",NA,"C","0556","10943"
"69847","2504636.09","2504636.09.01","2504636","09","01","B","03","01","25","SINALOA","011","GUASAVE","03","000286",NA,"C","0556","10943"
"69848","2504636.10","2504636.10.01","2504636","10","01","B","01","01","25","SINALOA","011","GUASAVE","02","000286",NA,"C","0556","10943"
"69849","2504636.11","2504636.11.01","2504636","11","01","A","01","04","25","SINALOA","011","GUASAVE","05","000286",NA,"C","0556","10943"
"69850","2504636.12","2504636.12.01","2504636","12","01","B","03","01","25","SINALOA","011","GUASAVE","03","000286",NA,"C","0556","10943"
"69851","2504636.13","2504636.13.01","2504636","13","01","B","03","03","25","SINALOA","011","GUASAVE","03","000286",NA,"C","0556","10943"
"69852","2504636.14","2504636.14.01","2504636","14","01","B","02","01","25","SINALOA","011","GUASAVE","03","000286",NA,"C","0556","10943"
"69853","2504636.15","2504636.15.01","2504636","15","01","B","01","02","25","SINALOA","011","GUASAVE","02","000286",NA,"C","0556","10943"
"69854","2504636.16","2504636.16.01","2504636","16","01","B","02","02","25","SINALOA","011","GUASAVE","03","000286",NA,"C","0556","10943"
"69855","2504636.17","2504636.17.01","2504636","17","01","B","01","01","25","SINALOA","011","GUASAVE","03","000286",NA,"C","0556","10943"
"69856","2504636.18","2504636.18.01","2504636","18","01","B","02","01","25","SINALOA","011","GUASAVE","04","000286",NA,"C","0556","10943"
"69857","2504636.20","2504636.20.01","2504636","20","01","A","02","03","25","SINALOA","011","GUASAVE","08","000286",NA,"C","0556","10943"
"69858","2504655.01","2504655.01.01","2504655","01","01","A","02","02","25","SINALOA","011","GUASAVE","03","000263",NA,"C","0556","10946"
"69859","2504655.03","2504655.03.01","2504655","03","01","B","02","02","25","SINALOA","011","GUASAVE","04","000263",NA,"C","0556","10946"
"69860","2504655.05","2504655.05.01","2504655","05","01","B","02","01","25","SINALOA","011","GUASAVE","03","000263",NA,"C","0556","10946"
"69861","2504655.06","2504655.06.01","2504655","06","01","B","01","02","25","SINALOA","011","GUASAVE","03","000263",NA,"C","0556","10946"
"69862","2504655.08","2504655.08.01","2504655","08","01","B","01","02","25","SINALOA","011","GUASAVE","02","000263",NA,"C","0556","10946"
"69863","2504655.09","2504655.09.01","2504655","09","01","A","01","01","25","SINALOA","011","GUASAVE","03","000263",NA,"C","0556","10946"
"69864","2504655.10","2504655.10.01","2504655","10","01","B","01","01","25","SINALOA","011","GUASAVE","01","000263",NA,"C","0556","10946"
"69865","2504655.11","2504655.11.01","2504655","11","01","A","02","01","25","SINALOA","011","GUASAVE","03","000263",NA,"C","0556","10946"
"69866","2504655.12","2504655.12.01","2504655","12","01","B","01","01","25","SINALOA","011","GUASAVE","03","000263",NA,"C","0556","10946"
"69867","2504655.13","2504655.13.01","2504655","13","01","A","01","03","25","SINALOA","011","GUASAVE","06","000263",NA,"C","0556","10946"
"69868","2504655.14","2504655.14.01","2504655","14","01","B","02","02","25","SINALOA","011","GUASAVE","02","000263",NA,"C","0556","10946"
"69869","2504655.15","2504655.15.01","2504655","15","01","A","02","01","25","SINALOA","011","GUASAVE","04","000263",NA,"C","0556","10946"
"69870","2504655.16","2504655.16.01","2504655","16","01","B","01","04","25","SINALOA","011","GUASAVE","04","000263",NA,"C","0556","10946"
"69871","2504655.17","2504655.17.01","2504655","17","01","B","02","04","25","SINALOA","011","GUASAVE","04","000263",NA,"C","0556","10946"
"69872","2504655.18","2504655.18.01","2504655","18","01","B","02","01","25","SINALOA","011","GUASAVE","06","000263",NA,"C","0556","10946"
"69873","2504670.01","2504670.01.01","2504670","01","01","B","01","02","25","SINALOA","011","GUASAVE","04","000220",NA,"C","0554","10934"
"69874","2504670.02","2504670.02.01","2504670","02","01","B","01","02","25","SINALOA","011","GUASAVE","05","000220",NA,"C","0554","10934"
"69875","2504670.03","2504670.03.01","2504670","03","01","B","02","03","25","SINALOA","011","GUASAVE","05","000220",NA,"C","0554","10934"
"69876","2504670.04","2504670.04.01","2504670","04","01","B","02","02","25","SINALOA","011","GUASAVE","03","000220",NA,"C","0554","10934"
"69877","2504670.05","2504670.05.01","2504670","05","01","B","02","03","25","SINALOA","011","GUASAVE","03","000220",NA,"C","0554","10934"
"69878","2504670.07","2504670.07.01","2504670","07","01","B","01","01","25","SINALOA","011","GUASAVE","03","000220",NA,"C","0554","10934"
"69879","2504670.08","2504670.08.01","2504670","08","01","A","02","02","25","SINALOA","011","GUASAVE","04","000220",NA,"C","0554","10934"
"69880","2504670.09","2504670.09.01","2504670","09","01","B","01","03","25","SINALOA","011","GUASAVE","06","000220",NA,"C","0554","10934"
"69881","2504670.10","2504670.10.01","2504670","10","01","B","01","02","25","SINALOA","011","GUASAVE","02","000220",NA,"C","0554","10934"
"69882","2504670.11","2504670.11.01","2504670","11","01","A","02","02","25","SINALOA","011","GUASAVE","02","000220",NA,"C","0554","10934"
"69883","2504670.12","2504670.12.01","2504670","12","01","B","01","01","25","SINALOA","011","GUASAVE","04","000220",NA,"C","0554","10934"
"69884","2504670.13","2504670.13.01","2504670","13","01","B","01","02","25","SINALOA","011","GUASAVE","07","000220",NA,"C","0554","10934"
"69885","2504670.14","2504670.14.01","2504670","14","01","B","02","05","25","SINALOA","011","GUASAVE","06","000220",NA,"C","0554","10934"
"69886","2504670.15","2504670.15.01","2504670","15","01","B","01","01","25","SINALOA","011","GUASAVE","03","000220",NA,"C","0554","10934"
"69887","2504670.16","2504670.16.01","2504670","16","01","B","01","01","25","SINALOA","011","GUASAVE","01","000220",NA,"C","0554","10934"
"69888","2504670.17","2504670.17.01","2504670","17","01","A","01","01","25","SINALOA","011","GUASAVE","03","000220",NA,"C","0554","10934"
"69889","2504670.18","2504670.18.01","2504670","18","01","A","01","02","25","SINALOA","011","GUASAVE","02","000220",NA,"C","0554","10934"
"69890","2504670.19","2504670.19.01","2504670","19","01","B","03","03","25","SINALOA","011","GUASAVE","03","000220",NA,"C","0554","10934"
"69891","2504670.20","2504670.20.01","2504670","20","01","B","02","02","25","SINALOA","011","GUASAVE","03","000220",NA,"C","0554","10934"
"69892","2504687.01","2504687.01.01","2504687","01","01","A","02","02","25","SINALOA","011","GUASAVE","02","000318",NA,"C","0555","10937"
"69893","2504687.02","2504687.02.01","2504687","02","01","B","02","01","25","SINALOA","011","GUASAVE","04","000318",NA,"C","0555","10937"
"69894","2504687.04","2504687.04.01","2504687","04","01","B","02","02","25","SINALOA","011","GUASAVE","04","000318",NA,"C","0555","10937"
"69895","2504687.05","2504687.05.01","2504687","05","01","B","02","02","25","SINALOA","011","GUASAVE","03","000318",NA,"C","0555","10937"
"69896","2504687.06","2504687.06.01","2504687","06","01","B","02","01","25","SINALOA","011","GUASAVE","04","000318",NA,"C","0555","10937"
"69897","2504687.08","2504687.08.01","2504687","08","01","B","01","01","25","SINALOA","011","GUASAVE","01","000318",NA,"C","0555","10937"
"69898","2504687.09","2504687.09.01","2504687","09","01","B","01","02","25","SINALOA","011","GUASAVE","04","000318",NA,"C","0555","10937"
"69899","2504687.10","2504687.10.01","2504687","10","01","B","01","02","25","SINALOA","011","GUASAVE","05","000318",NA,"C","0555","10937"
"69900","2504687.12","2504687.12.01","2504687","12","01","A","02","01","25","SINALOA","011","GUASAVE","06","000318",NA,"C","0555","10937"
"69901","2504687.13","2504687.13.01","2504687","13","01","A","01","01","25","SINALOA","011","GUASAVE","03","000318",NA,"C","0555","10937"
"69902","2504687.14","2504687.14.01","2504687","14","01","B","01","01","25","SINALOA","011","GUASAVE","03","000318",NA,"C","0555","10937"
"69903","2504687.15","2504687.15.01","2504687","15","01","B","01","01","25","SINALOA","011","GUASAVE","01","000318",NA,"C","0555","10937"
"69904","2504687.16","2504687.16.01","2504687","16","01","B","01","01","25","SINALOA","011","GUASAVE","03","000318",NA,"C","0555","10937"
"69905","2504687.17","2504687.17.01","2504687","17","01","B","02","02","25","SINALOA","011","GUASAVE","05","000318",NA,"C","0555","10937"
"69906","2504687.18","2504687.18.01","2504687","18","01","B","02","02","25","SINALOA","011","GUASAVE","05","000318",NA,"C","0555","10937"
"69907","2504687.19","2504687.19.01","2504687","19","01","B","02","02","25","SINALOA","011","GUASAVE","03","000318",NA,"C","0555","10937"
"69908","2504687.20","2504687.20.01","2504687","20","01","B","03","03","25","SINALOA","011","GUASAVE","04","000318",NA,"C","0555","10937"
"69909","2504707.01","2504707.01.01","2504707","01","01","B","05","02","25","SINALOA","011","GUASAVE","05","000285",NA,"C","0555","10940"
"69910","2504707.02","2504707.02.01","2504707","02","01","B","01","01","25","SINALOA","011","GUASAVE","01","000285",NA,"C","0555","10940"
"69911","2504707.04","2504707.04.01","2504707","04","01","B","02","01","25","SINALOA","011","GUASAVE","05","000285",NA,"C","0555","10940"
"69912","2504707.05","2504707.05.01","2504707","05","01","B","02","01","25","SINALOA","011","GUASAVE","05","000285",NA,"C","0555","10940"
"69913","2504707.07","2504707.07.01","2504707","07","01","A","01","01","25","SINALOA","011","GUASAVE","02","000285",NA,"C","0555","10940"
"69914","2504707.08","2504707.08.01","2504707","08","01","B","02","02","25","SINALOA","011","GUASAVE","02","000285",NA,"C","0555","10940"
"69915","2504707.09","2504707.09.01","2504707","09","01","B","01","01","25","SINALOA","011","GUASAVE","01","000285",NA,"C","0555","10940"
"69916","2504707.10","2504707.10.01","2504707","10","01","B","01","02","25","SINALOA","011","GUASAVE","05","000285",NA,"C","0555","10940"
"69917","2504707.11","2504707.11.01","2504707","11","01","B","01","01","25","SINALOA","011","GUASAVE","01","000285",NA,"C","0555","10940"
"69918","2504707.12","2504707.12.01","2504707","12","01","B","01","02","25","SINALOA","011","GUASAVE","05","000285",NA,"C","0555","10940"
"69919","2504707.13","2504707.13.01","2504707","13","01","A","01","04","25","SINALOA","011","GUASAVE","06","000285",NA,"C","0555","10940"
"69920","2504707.14","2504707.14.01","2504707","14","01","B","03","01","25","SINALOA","011","GUASAVE","04","000285",NA,"C","0555","10940"
"69921","2504707.15","2504707.15.01","2504707","15","01","B","02","02","25","SINALOA","011","GUASAVE","03","000285",NA,"C","0555","10940"
"69922","2504707.16","2504707.16.01","2504707","16","01","B","01","01","25","SINALOA","011","GUASAVE","05","000285",NA,"C","0555","10940"
"69923","2504707.18","2504707.18.01","2504707","18","01","B","02","02","25","SINALOA","011","GUASAVE","04","000285",NA,"C","0555","10940"
"69924","2504707.19","2504707.19.01","2504707","19","01","A","02","01","25","SINALOA","011","GUASAVE","05","000285",NA,"C","0555","10940"
"69925","2504707.20","2504707.20.01","2504707","20","01","B","03","03","25","SINALOA","011","GUASAVE","03","000285",NA,"C","0555","10940"
"69926","2504719.01","2504719.01.01","2504719","01","01","B","01","01","25","SINALOA","011","GUASAVE","02","000260",NA,"C","0560","10966"
