Unnamed: 0,ID_VIV,ID_HOG,ID_PER,ID_DEL,UPM,VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_5A_1,BP1_5A_2,BP1_5A_3,BP1_5A_4,BP1_5A_9,BP1_6,BP1_7,BP1_8,BP1_9,BP1_10_1,BP1_10_2,BP1_10_9,BP1_11,BP1_12_1,BP1_12_2,BP1_12_3,BP1_12_4,BP1_12_5,BP1_12_9,BP1_13,BP1_14_1,BP1_14_2,BP1_14_3,BP1_14_4,BP1_14_9,BP1_15,BP1_16_1,BP1_16_2,BP1_16_3,BP1_16_4,BP1_16_9,BP1_17,BP1_18,BP1_19_1,BP1_19_2,BP1_19_3,BP1_19_4,BP1_19_5,BP1_19_6,BP1_19_7,BP1_19_8,BP1_20,BP1_21,BP1_22,BP1_23,BP1_24,BP1_25,BP1_26,BP1_27,BP1_28,BP1_29,BP1_30,BP1_31_01,BP1_31_02,BP1_31_03,BP1_31_04,BP1_31_05,BP1_31_06,BP1_31_07,BP1_31_08,BP1_31_99,BP1_32_1,BP1_32_2,BP1_32_3,BP1_32_4,BP1_32_5,BP1_32_9,BP1_33,BP1_34,BP1_35,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,BP2_1,BP3_1_01,BP3_1_02,BP3_1_03,BP3_1_04,BP3_1_05,BP3_1_06,BP3_1_07,BP3_1_08,BP3_1_09,BP3_1_10,BP3_1_11,BP3_1_12,BP3_1_99,BP3_2,BP4_1,BP5_1,BP5_1A_1,BP5_1A_2,BP5_1A_3,BP5_1A_4,BP5_2_1,BP5_2_2,BP5_2_3,BP5_3,BP6_1,BP6_2,BP6_3,BP7_1,FAC_DEL,FAC_DEL_AM,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,TIPO_DELITO_STR,LUGAR_STR,SEXO_STR
16392,1404323.02,1404323.02.01,1404323.02.01.01,1404323.02.01.01.03.1,1404323,2,1,1,1,3,1,A,2,36,2.0,7,14,39,3,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978,978.0,U,3,280,6331,Robo en vivienda,En su vivienda,Mujer
16393,1401851.11,1401851.11.01,1401851.11.01.03,1401851.11.01.03.01.1,1401851,11,1,1,1,1,3,A,2,20,2.0,1,14,39,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9.0,,,3.0,1.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,9999999.0,9999999.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,985.0,C,3,298,6574,Robo total de vehículo,En su vivienda,Mujer
16394,1405617.04,1405617.04.01,1405617.04.01.02,1405617.04.01.02.07.1,1405617,4,1,1,1,7,2,A,2,63,2.0,4,14,39,9,4,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,6.0,,2.0,2.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,20000.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,4368,4368.0,U,4,281,6430,Robo en banco/cajero,En su vivienda,Mujer
16395,1403338.03,1403338.03.01,1403338.03.01.03,1403338.03.01.03.09.1,1403338,3,1,1,1,9,3,A,1,23,2.0,11,14,39,2,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,4141,4141.0,U,2,279,6275,Extorsión,En su vivienda,Hombre
16396,1403960.03,1403960.03.01,1403960.03.01.03,1403960.03.01.03.03.1,1403960,3,1,1,1,3,3,A,1,18,2.0,6,14,39,4,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,962.0,U,3,280,6339,Robo en vivienda,En su vivienda,Hombre
16397,1403619.02,1403619.02.01,1403619.02.01.03,1403619.02.01.03.08.1,1403619,2,1,1,1,8,3,A,1,26,2.0,2,14,39,1,2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,700.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,3054,3054.0,U,2,279,6228,Fraude bancario,En su vivienda,Hombre
16398,1417950.03,1417950.03.01,1417950.03.01.01,1417950.03.01.01.02.1,1417950,3,1,1,2,2,1,A,1,57,2.0,8,14,39,1,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,8000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,1011.0,U,3,280,6318,Robo de accesorios de vehículo,En su vivienda,Hombre
16399,1404885.02,1404885.02.02,1404885.02.02.01,1404885.02.02.01.09.1,1404885,2,2,1,1,9,1,A,2,23,2.0,4,14,39,2,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,2.0,,,,,,,,,2,,,5.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,,,,,1.0,0.0,0.0,3.0,,,,,1180,1180.0,U,4,281,6399,Extorsión,En su vivienda,Mujer
16400,1418366.04,1418366.04.01,1418366.04.01.02,1418366.04.01.02.05.1,1418366,4,1,1,1,5,2,A,2,28,2.0,11,14,39,3,6,,,,,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,2500.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1799,1799.0,U,3,280,6368,Robo en calle (a transeúnte),En su vivienda,Mujer
16402,1405678.02,1405678.02.01,1405678.02.01.01,1405678.02.01.01.04.1,1405678,2,1,1,2,4,1,A,1,45,2.0,1,14,39,3,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,1112,1112.0,U,4,281,6421,Robo en transporte público,En su vivienda,Hombre
16403,1404491.03,1404491.03.01,1404491.03.01.01,1404491.03.01.01.03.1,1404491,3,1,1,1,3,1,A,1,33,2.0,8,14,39,1,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836,836.0,U,3,280,6381,Robo en vivienda,En su vivienda,Hombre
16404,1402807.03,1402807.03.01,1402807.03.01.01,1402807.03.01.01.05.1,1402807,3,1,1,2,5,1,A,1,49,2.0,11,14,39,2,1,,,,,,1.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,3500.0,500.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4042,4042.0,U,3,280,6317,Robo en calle (a transeúnte),En su vivienda,Hombre
16405,1403886.02,1403886.02.01,1403886.02.01.01,1403886.02.01.01.02.1,1403886,2,1,1,1,2,1,A,2,41,2.0,1,14,39,9,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,2,,,,,,,,,,,,,,,,3,9999999.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145,1145.0,U,4,281,6411,Robo de accesorios de vehículo,En su vivienda,Mujer
16406,1402728.01,1402728.01.01,1402728.01.01.03,1402728.01.01.03.13.1,1402728,1,1,1,1,13,3,A,2,24,2.0,8,14,39,3,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3018,3018.0,U,2,279,6231,Delito sexual,En su vivienda,Mujer
16407,1404388.01,1404388.01.01,1404388.01.01.01,1404388.01.01.01.07.1,1404388,1,1,1,1,7,1,A,1,36,2.0,7,14,39,2,4,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,2000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1851,1851.0,U,3,280,6363,Robo en banco/cajero,En su vivienda,Hombre
16409,1403338.01,1403338.01.01,1403338.01.01.02,1403338.01.01.02.10.1,1403338,1,1,1,1,10,2,A,1,47,2.0,2,14,39,3,2,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656,1656.0,U,2,279,6275,Amenazas/intimidación,En su vivienda,Hombre
16410,1402807.03,1402807.03.01,1402807.03.01.01,1402807.03.01.01.02.2,1402807,3,1,2,3,2,1,A,1,49,2.0,6,14,39,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,2200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,1011.0,U,3,280,6317,Robo de accesorios de vehículo,En su vivienda,Hombre
16411,1403423.01,1403423.01.01,1403423.01.01.03,1403423.01.01.03.01.1,1403423,1,1,1,1,1,3,A,1,28,2.0,1,14,39,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,1127.0,U,3,280,6294,Robo total de vehículo,En su vivienda,Hombre
16412,1402807.03,1402807.03.01,1402807.03.01.01,1402807.03.01.01.02.3,1402807,3,1,3,3,2,1,A,1,49,2.0,9,14,39,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,2000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,1011.0,U,3,280,6317,Robo de accesorios de vehículo,En su vivienda,Hombre
16413,1405681.01,1405681.01.01,1405681.01.01.01,1405681.01.01.01.07.1,1405681,1,1,1,1,7,1,A,1,61,2.0,8,14,39,9,8,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,15000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,3529,3529.0,U,4,281,6477,Robo en banco/cajero,En su vivienda,Hombre
16414,1404432.03,1404432.03.01,1404432.03.01.02,1404432.03.01.02.02.1,1404432,3,1,1,1,2,2,A,2,51,2.0,6,14,39,2,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,15000.0,9999999.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014,1014.0,U,3,280,6314,Robo de accesorios de vehículo,En su vivienda,Mujer
16416,1405378.02,1405378.02.01,1405378.02.01.03,1405378.02.01.03.01.1,1405378,2,1,1,1,1,3,A,1,35,2.0,3,14,39,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,2.0,,3.0,1.0,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,50000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115,1115.0,U,3,280,6296,Robo total de vehículo,En su vivienda,Hombre
